crID	cat	trf	maxnet	new_purity	new_recovered	new_n_big	new_assigned	new_n_alleles	cur_purity	cur_recovered	cur_n_big	cur_assigned	cur_n_alleles
434	hom	True	337	1.0	True	2	1.0	1	1.0	True	1	1.0	1
435	ref	True	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
436	het	True	194	1.0	True	2	1.0	2	1.0	True	2	1.0	2
437	cpx_het	True	52	1.0	True	2	1.0	2	0.9090909090909091	True	2	1.0	2
438	het	True	28	1.0	True	2	1.0	2	0.5217391304347826	False	1	1.0	2
439	het	False	50	1.0	True	2	1.0	2	1.0	True	2	1.0	2
441	hom	True	374	1.0	True	2	0.9444444444444444	1	1.0	True	2	1.0	1
442	het	True	63	1.0	True	2	1.0	2	1.0	True	2	1.0	2
443	hom	False	84	1.0	True	2	1.0	1	1.0	True	1	1.0	1
444	hom	False	307	1.0	True	2	0.9	1	1.0	True	1	1.0	1
445	het	False	32	1.0	True	2	1.0	2	1.0	True	2	1.0	2
446	het	False	40	1.0	True	2	1.0	2	1.0	True	2	1.0	2
447	hom	True	359	1.0	True	2	1.0	1	1.0	True	1	1.0	1
449	hom	True	796	1.0	True	2	1.0	1	1.0	True	1	1.0	1
450	het	False	2120	1.0	True	2	1.0	2	1.0	True	2	1.0	2
451	het	False	2844	1.0	False	1	1.0	2	1.0	False	1	1.0	2
452	hom	False	33	1.0	True	2	1.0	1	1.0	True	1	1.0	1
454	hom	True	123	1.0	True	2	1.0	1	1.0	True	1	1.0	1
456	het	True	30	1.0	True	2	1.0	2	0.96	True	2	1.0	2
457	hom	False	332	1.0	True	2	1.0	1	1.0	True	1	1.0	1
458	het	False	36	1.0	True	2	1.0	2	1.0	True	2	1.0	2
459	het	False	339	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
460	hom	False	34	1.0	True	2	1.0	1	1.0	True	1	1.0	1
461	het	False	327	1.0	True	2	1.0	2	1.0	True	2	1.0	2
462	hom	False	128	1.0	True	2	1.0	1	1.0	True	1	1.0	1
463	het	False	314	1.0	True	2	1.0	2	1.0	True	2	1.0	2
464	cpx_het	True	662	1.0	True	2	1.0	2	0.8947368421052632	True	2	1.0	2
465	cpx_het	True	58	1.0	True	2	1.0	2	1.0	True	2	1.0	2
466	cpx_het	True	60	0.6	False	1	0.8333333333333334	2	0.5833333333333334	False	1	1.0	2
467	cpx_het	True	343	1.0	True	2	1.0	2	1.0	True	2	1.0	2
468	het	False	24	1.0	True	2	1.0	2	0.5294117647058824	False	1	1.0	2
469	hom	True	36	1.0	True	2	1.0	1	1.0	True	1	1.0	1
470	hom	True	605	1.0	True	2	1.0	1	1.0	True	2	1.0	1
471	het	True	35	1.0	True	2	1.0	2	1.0	True	2	1.0	2
472	het	True	36	1.0	True	2	1.0	2	1.0	True	2	1.0	2
473	het	False	268	1.0	True	2	1.0	2	0.9565217391304348	True	2	1.0	2
474	het	True	39	1.0	True	2	1.0	2	0.5238095238095238	False	1	1.0	2
475	hom	True	225	1.0	True	2	1.0	1	1.0	True	1	1.0	1
476	cpx_het	True	330	1.0	True	2	1.0	2	1.0	True	2	1.0	2
477	het	True	80	1.0	True	2	1.0	2	1.0	True	2	1.0	2
478	het	False	24	1.0	True	2	1.0	2	1.0	True	2	1.0	2
479	het	False	319	1.0	True	2	1.0	2	1.0	True	2	1.0	2
480	ref	False	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
481	het	True	52	1.0	True	2	1.0	2	1.0	True	2	1.0	2
482	het	True	28	1.0	True	2	1.0	2	0.5789473684210527	False	1	1.0	2
483	hom	False	319	1.0	True	2	1.0	1	1.0	True	1	1.0	1
484	cpx_het	True	978	1.0	True	2	1.0	2	1.0	True	2	1.0	2
485	cpx_het	True	36	1.0	True	2	1.0	2	0.95	True	2	1.0	2
486	het	False	170	1.0	True	2	1.0	2	1.0	True	2	1.0	2
488	hom	True	37	1.0	True	2	1.0	1	1.0	True	1	1.0	1
489	cpx_het	True	148	1.0	True	2	0.9473684210526315	2	1.0	True	2	1.0	2
490	het	True	69	1.0	True	2	1.0	2	1.0	True	2	1.0	2
491	het	True	47	1.0	True	2	1.0	2	0.9583333333333334	True	2	1.0	2
493	het	False	143	1.0	True	2	1.0	2	1.0	True	2	1.0	2
494	het	False	30	1.0	True	2	1.0	2	0.8235294117647058	True	2	1.0	2
495	het	True	36	1.0	True	2	1.0	2	1.0	True	2	1.0	2
496	het	True	66	1.0	True	2	1.0	2	1.0	True	2	1.0	2
497	het	False	37	1.0	True	2	1.0	2	1.0	True	2	1.0	2
498	het	True	318	1.0	True	2	1.0	2	1.0	True	2	1.0	2
499	hom	True	2325	1.0	True	2	0.875	1	1.0	True	2	1.0	1
500	hom	True	2145	1.0	True	2	1.0	1	1.0	True	1	1.0	1
501	cpx_het	True	187	1.0	True	2	1.0	2	1.0	True	2	1.0	2
502	het	True	31	1.0	True	2	1.0	2	0.9615384615384616	True	2	1.0	2
503	hom	False	911	1.0	True	2	1.0	1	1.0	True	1	1.0	1
504	hom	True	1160	1.0	True	2	0.9333333333333333	1	1.0	True	1	1.0	1
505	cpx_het	True	38	1.0	True	2	1.0	2	0.9333333333333333	True	2	1.0	2
506	cpx_het	True	1227	1.0	True	2	1.0	2	1.0	True	2	1.0	2
507	cpx_het	True	170	1.0	True	2	1.0	2	0.9285714285714286	True	2	1.0	2
509	cpx_het	True	64	1.0	True	2	1.0	2	0.5333333333333333	False	1	1.0	2
510	hom	True	60	1.0	True	2	1.0	1	1.0	True	1	1.0	1
511	hom	True	78	1.0	True	2	1.0	1	1.0	True	1	1.0	1
512	het	True	196	1.0	True	2	1.0	2	1.0	True	2	1.0	2
513	het	True	64	1.0	True	2	1.0	2	1.0	True	2	1.0	2
514	cpx_het	True	407	1.0	True	2	1.0	2	1.0	True	2	1.0	2
515	het	True	48	1.0	True	2	1.0	2	1.0	True	2	1.0	2
516	hom	True	90	1.0	True	1	0.9230769230769231	1	1.0	True	1	1.0	1
517	hom	True	1009	1.0	True	2	1.0	1	1.0	True	1	1.0	1
518	hom	True	40	1.0	True	1	0.5833333333333334	1	1.0	True	1	1.0	1
519	hom	True	611	1.0	True	1	1.0	1	1.0	True	1	1.0	1
522	het	False	39	1.0	True	2	1.0	2	0.9642857142857143	True	2	1.0	2
523	hom	False	32	1.0	True	2	1.0	1	1.0	True	1	1.0	1
524	het	True	42	1.0	True	2	1.0	2	1.0	True	2	1.0	2
525	het	False	1107	1.0	True	2	1.0	2	1.0	True	2	1.0	2
526	het	True	77	1.0	True	2	1.0	2	0.9473684210526315	True	2	1.0	2
527	het	True	29	1.0	True	2	1.0	2	0.8823529411764706	True	2	1.0	2
528	cpx_het	True	56	1.0	True	2	1.0	2	0.9473684210526315	True	2	1.0	2
529	het	False	54	1.0	True	2	1.0	2	1.0	True	2	1.0	2
530	cpx_het	True	154	1.0	True	2	1.0	2	1.0	True	2	1.0	2
531	cpx_het	True	70	1.0	True	2	0.9666666666666667	2	1.0	True	2	1.0	2
532	hom	False	33	1.0	True	2	1.0	1	1.0	True	1	1.0	1
533	cpx_het	True	183	1.0	False	1	1.0	2	1.0	False	1	1.0	2
534	hom	True	31	1.0	True	1	0.75	1	1.0	True	1	1.0	1
535	cpx_het	True	212	1.0	True	2	0.9411764705882353	2	1.0	True	2	1.0	2
536	ref	False	0	1.0	True	1	0.6363636363636364	1	1.0	True	1	1.0	1
537	hom	True	1056	1.0	True	2	1.0	1	1.0	True	2	1.0	1
538	hom	True	102	1.0	True	2	1.0	1	1.0	True	1	1.0	1
539	cpx_het	True	1284	1.0	True	2	1.0	2	1.0	True	2	1.0	2
540	ref	False	0	1.0	True	2	0.9230769230769231	1	1.0	True	1	1.0	1
541	cpx_het	True	138	1.0	True	2	1.0	2	0.55	False	1	1.0	2
542	het	True	40	1.0	True	2	1.0	2	1.0	True	2	1.0	2
543	hom	True	97	1.0	True	2	0.8666666666666667	1	1.0	True	1	1.0	1
544	het	False	333	1.0	True	2	1.0	2	1.0	True	2	1.0	2
545	het	True	110	1.0	True	2	1.0	2	0.9444444444444444	True	2	1.0	2
547	het	True	119	1.0	True	2	1.0	2	1.0	True	2	1.0	2
548	het	True	40	1.0	True	2	1.0	2	0.9375	True	2	1.0	2
549	cpx_het	True	1848	1.0	True	2	1.0	2	1.0	True	2	1.0	2
550	het	True	200	1.0	True	2	1.0	2	0.95	True	2	1.0	2
552	hom	True	546	1.0	True	2	1.0	1	1.0	True	1	1.0	1
553	hom	False	2167	1.0	True	2	1.0	1	1.0	True	1	1.0	1
554	cpx_het	True	195	1.0	True	2	1.0	2	0.5	False	1	1.0	2
555	ref	True	0	1.0	True	2	1.0	1	1.0	True	2	1.0	1
556	het	True	64	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
558	hom	True	64	1.0	True	2	1.0	1	1.0	True	1	1.0	1
559	cpx_het	True	156	1.0	True	2	1.0	2	1.0	True	2	1.0	2
560	het	False	40	1.0	True	2	1.0	2	1.0	True	2	1.0	2
561	het	True	270	1.0	True	2	1.0	2	1.0	True	2	1.0	2
562	het	True	71	1.0	True	2	1.0	2	0.9230769230769231	True	2	1.0	2
563	het	True	90	1.0	True	2	1.0	2	1.0	True	2	1.0	2
564	cpx_het	True	62	1.0	True	2	0.9444444444444444	2	1.0	True	2	1.0	2
565	het	False	336	1.0	True	2	1.0	2	1.0	True	2	1.0	2
566	ref	True	0	1.0	True	1	0.8	1	1.0	True	1	1.0	1
567	het	True	39	1.0	True	2	1.0	2	1.0	True	2	1.0	2
568	het	True	127	1.0	True	2	1.0	2	1.0	True	2	1.0	2
570	hom	True	106	1.0	True	2	1.0	1	1.0	True	1	1.0	1
571	het	True	81	1.0	True	2	1.0	2	0.85	True	2	1.0	2
572	cpx_het	True	703	1.0	True	2	1.0	2	1.0	True	2	1.0	2
573	hom	False	159	1.0	True	2	1.0	1	1.0	True	1	1.0	1
574	het	True	258	1.0	True	2	1.0	2	1.0	True	2	1.0	2
575	cpx_het	True	243	1.0	True	2	1.0	2	0.9629629629629629	True	2	1.0	2
576	cpx_het	True	122	1.0	True	2	1.0	2	1.0	True	2	1.0	2
577	het	True	46	1.0	True	2	1.0	2	1.0	True	2	1.0	2
578	het	False	32	1.0	True	2	1.0	2	1.0	True	2	1.0	2
579	het	True	32	1.0	True	2	1.0	2	1.0	True	2	1.0	2
580	het	True	51	1.0	True	2	1.0	2	1.0	True	2	1.0	2
582	hom	True	172	1.0	True	1	0.9	1	1.0	True	1	1.0	1
583	het	True	54	1.0	True	2	1.0	2	1.0	True	2	1.0	2
584	het	True	126	1.0	True	2	1.0	2	1.0	True	2	1.0	2
585	het	False	30	1.0	True	2	1.0	2	0.5454545454545454	False	1	1.0	2
586	het	True	185	1.0	True	2	1.0	2	0.9473684210526315	True	2	1.0	2
587	het	True	40	1.0	True	2	1.0	2	1.0	True	2	1.0	2
588	het	True	72	1.0	True	2	1.0	2	1.0	True	2	1.0	2
589	het	False	296	1.0	True	2	1.0	2	0.9285714285714286	True	2	1.0	2
590	het	False	60	1.0	True	2	1.0	2	1.0	True	2	1.0	2
591	het	False	52	1.0	True	2	1.0	2	1.0	True	2	1.0	2
592	het	True	40	1.0	True	2	1.0	2	1.0	True	2	1.0	2
593	ref	True	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
595	het	False	32	1.0	True	2	1.0	2	0.6896551724137931	False	1	1.0	2
596	hom	True	80	1.0	True	2	1.0	1	1.0	True	1	1.0	1
597	cpx_het	True	84	1.0	False	1	1.0	2	0.8	False	1	1.0	2
598	het	True	38	1.0	True	2	1.0	2	1.0	True	2	1.0	2
599	het	True	52	1.0	True	2	1.0	2	1.0	True	2	1.0	2
600	het	False	326	1.0	True	2	1.0	2	1.0	True	2	1.0	2
601	cpx_het	True	184	1.0	True	2	1.0	2	1.0	True	2	1.0	2
602	cpx_het	False	65	1.0	True	2	1.0	2	1.0	True	2	1.0	2
603	hom	False	20	1.0	True	2	0.9444444444444444	1	1.0	True	1	1.0	1
604	het	False	31	1.0	True	2	1.0	2	1.0	True	2	1.0	2
605	het	False	43	1.0	True	2	1.0	2	1.0	True	2	1.0	2
606	het	False	326	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
607	ref	True	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
608	ref	False	0	1.0	True	1	1.0	1	1.0	True	1	1.0	1
609	cpx_het	True	90	1.0	True	2	1.0	2	0.5555555555555556	False	1	1.0	2
610	cpx_het	True	48	1.0	True	2	1.0	2	0.9629629629629629	True	2	1.0	2
611	het	True	65	1.0	True	2	1.0	2	1.0	True	2	1.0	2
612	het	True	152	1.0	True	2	1.0	2	1.0	True	2	1.0	2
613	het	False	154	1.0	True	2	1.0	2	0.9411764705882353	True	2	1.0	2
614	het	True	35	1.0	True	2	1.0	2	0.9615384615384616	True	2	1.0	2
615	hom	True	326	1.0	True	2	1.0	1	1.0	True	1	1.0	1
616	het	False	885	1.0	True	2	1.0	2	0.9047619047619048	True	2	1.0	2
617	het	True	23	1.0	True	2	1.0	2	0.5909090909090909	False	1	1.0	2
618	het	True	328	1.0	True	2	1.0	2	1.0	True	2	1.0	2
619	cpx_het	True	30	1.0	True	2	1.0	2	0.875	True	2	1.0	2
620	het	False	409	1.0	True	2	1.0	2	1.0	True	2	1.0	2
621	het	False	1481	1.0	True	2	1.0	2	1.0	True	2	1.0	2
622	hom	True	54	1.0	True	2	1.0	1	1.0	True	1	1.0	1
623	het	True	36	1.0	True	2	1.0	2	1.0	True	2	1.0	2
624	het	False	54	1.0	True	2	1.0	2	1.0	True	2	1.0	2
625	cpx_het	True	62	1.0	True	2	1.0	2	0.5909090909090909	False	1	1.0	2
626	het	True	58	1.0	True	2	1.0	2	1.0	True	2	1.0	2
627	cpx_het	True	346	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
628	het	True	20	1.0	True	2	1.0	2	0.5	False	1	1.0	2
629	het	True	22	1.0	True	2	1.0	2	0.5454545454545454	False	1	1.0	2
630	het	True	43	1.0	True	2	1.0	2	1.0	True	2	1.0	2
631	hom	False	93	1.0	True	1	0.9473684210526315	1	1.0	True	1	1.0	1
633	cpx_het	True	56	1.0	True	2	1.0	2	1.0	True	2	1.0	2
634	het	False	30	1.0	True	2	1.0	2	0.6956521739130435	False	1	1.0	2
635	hom	True	47	1.0	True	2	1.0	1	1.0	True	1	1.0	1
636	cpx_het	True	61	1.0	True	2	1.0	2	1.0	True	2	1.0	2
637	hom	True	134	1.0	True	2	1.0	1	1.0	True	1	1.0	1
638	cpx_het	True	1019	1.0	True	2	1.0	2	1.0	True	2	1.0	2
639	cpx_het	True	494	1.0	True	2	1.0	2	1.0	True	2	1.0	2
640	cpx_het	True	470	1.0	True	2	1.0	2	1.0	True	2	1.0	2
641	het	True	198	1.0	True	2	1.0	2	0.9411764705882353	True	2	1.0	2
642	het	False	2629	1.0	True	2	1.0	2	1.0	True	2	1.0	2
643	het	True	168	1.0	True	2	1.0	2	1.0	True	2	1.0	2
644	het	True	40	1.0	True	2	1.0	2	0.96	True	2	1.0	2
645	hom	True	62	1.0	True	2	1.0	1	1.0	True	1	1.0	1
646	ref	True	0	1.0	True	2	1.0	1	1.0	True	2	1.0	1
649	het	False	267	1.0	True	2	1.0	2	1.0	True	2	1.0	2
650	het	False	1445	1.0	True	2	1.0	2	0.9655172413793104	True	2	1.0	2
651	het	True	8	1.0	True	2	1.0	2	0.9166666666666666	True	2	1.0	2
652	hom	True	439	1.0	True	2	1.0	1	1.0	True	1	1.0	1
653	het	True	70	1.0	True	2	1.0	2	1.0	True	2	1.0	2
654	cpx_het	True	175	1.0	True	2	1.0	2	1.0	True	2	1.0	2
655	cpx_het	True	1397	0.9333333333333333	True	2	1.0	2	0.8	True	2	1.0	2
656	het	True	25	1.0	True	2	1.0	2	0.6818181818181818	False	1	1.0	2
657	cpx_het	True	81	1.0	True	2	1.0	2	1.0	True	2	1.0	2
658	het	True	130	1.0	True	2	1.0	2	1.0	True	2	1.0	2
659	cpx_het	True	3072	1.0	True	2	1.0	2	1.0	True	2	1.0	2
660	cpx_het	True	1075	1.0	True	2	1.0	2	0.9444444444444444	True	2	1.0	2
661	cpx_het	True	39	1.0	True	2	1.0	2	1.0	True	2	1.0	2
662	hom	True	28	1.0	True	2	0.9285714285714286	1	1.0	True	1	1.0	1
663	cpx_het	True	159	1.0	True	2	1.0	2	1.0	True	2	1.0	2
664	het	True	34	1.0	True	2	1.0	2	0.6551724137931034	False	1	1.0	2
665	hom	True	903	1.0	True	2	1.0	1	1.0	True	2	1.0	1
666	hom	True	26	1.0	True	2	1.0	1	1.0	True	1	1.0	1
667	het	False	28	1.0	True	2	1.0	2	0.5757575757575758	False	1	1.0	2
668	het	True	212	1.0	True	2	1.0	2	1.0	True	2	1.0	2
669	het	True	37	1.0	True	2	1.0	2	1.0	True	2	1.0	2
670	het	False	6055	1.0	True	2	1.0	2	0.9230769230769231	True	2	1.0	2
672	hom	True	25	1.0	True	1	0.5416666666666666	1	1.0	True	1	1.0	1
673	hom	True	14	1.0	True	1	0.72	1	1.0	True	1	1.0	1
674	hom	False	124	1.0	True	2	1.0	1	1.0	True	1	1.0	1
675	hom	False	313	1.0	True	2	1.0	1	1.0	True	1	1.0	1
676	cpx_het	True	646	1.0	True	2	1.0	2	0.96	True	2	1.0	2
678	het	False	326	1.0	True	2	1.0	2	0.9375	True	2	1.0	2
679	het	True	38	1.0	True	2	1.0	2	1.0	True	2	1.0	2
680	het	False	312	1.0	True	2	1.0	2	1.0	True	2	1.0	2
681	hom	False	323	1.0	True	2	1.0	1	1.0	True	1	1.0	1
682	cpx_het	True	1644	1.0	True	2	1.0	2	0.6296296296296297	False	1	1.0	2
683	hom	False	22	1.0	True	2	1.0	1	1.0	True	1	1.0	1
684	hom	True	280	1.0	True	1	0.625	1	1.0	True	1	1.0	1
685	hom	False	80	1.0	True	1	0.35714285714285715	1	1.0	True	1	1.0	1
686	cpx_het	True	126	1.0	True	2	1.0	2	0.5294117647058824	False	1	1.0	2
687	cpx_het	False	31	1.0	True	2	1.0	2	0.6428571428571429	False	1	1.0	2
688	het	True	58	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
689	cpx_het	True	28	1.0	True	2	1.0	2	0.5	False	1	1.0	2
690	het	True	30	1.0	True	2	1.0	2	0.8636363636363636	True	2	1.0	2
691	hom	False	35	1.0	True	1	0.38461538461538464	1	1.0	True	1	1.0	1
692	hom	False	96	1.0	True	2	0.9411764705882353	1	1.0	True	1	1.0	1
693	cpx_het	True	312	1.0	True	2	0.9333333333333333	2	0.6666666666666666	False	1	1.0	2
694	het	False	538	1.0	True	2	1.0	2	1.0	True	2	1.0	2
696	ref	True	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
697	hom	True	99	1.0	True	1	0.6666666666666666	1	1.0	True	1	1.0	1
699	ref	True	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
700	het	True	32	1.0	True	2	1.0	2	0.5714285714285714	False	1	1.0	2
701	het	True	74	1.0	True	2	1.0	2	1.0	True	2	1.0	2
702	het	True	31	1.0	True	2	1.0	2	0.9047619047619048	True	2	1.0	2
703	het	True	71	1.0	True	2	1.0	2	1.0	True	2	1.0	2
705	het	True	20	1.0	True	2	1.0	2	0.7142857142857143	False	1	1.0	2
706	hom	True	758	1.0	True	2	1.0	1	1.0	True	1	1.0	1
707	cpx_het	True	56	1.0	True	2	1.0	2	0.6666666666666666	False	1	1.0	2
708	cpx_het	True	866	1.0	True	2	1.0	2	0.6153846153846154	False	1	1.0	2
709	cpx_het	True	230	1.0	True	2	0.9285714285714286	2	0.8571428571428571	True	2	1.0	2
710	hom	True	136	1.0	True	2	1.0	1	1.0	True	1	1.0	1
711	het	True	46	1.0	True	2	1.0	2	1.0	True	2	1.0	2
712	het	False	51	1.0	True	2	1.0	2	0.9	True	2	1.0	2
713	hom	True	43	1.0	True	2	0.76	1	1.0	True	1	1.0	1
714	het	True	106	1.0	True	2	1.0	2	1.0	True	2	1.0	2
716	het	True	69	1.0	True	2	1.0	2	1.0	True	2	1.0	2
717	het	False	1005	1.0	True	2	1.0	2	0.8823529411764706	True	2	1.0	2
718	hom	False	315	1.0	True	2	1.0	1	1.0	True	1	1.0	1
719	cpx_het	False	101	1.0	True	2	1.0	2	1.0	True	2	1.0	2
720	cpx_het	True	26	1.0	True	2	1.0	2	0.75	True	2	1.0	2
721	cpx_het	True	295	1.0	True	2	1.0	2	1.0	True	2	1.0	2
722	hom	True	99	1.0	True	2	1.0	1	1.0	True	1	1.0	1
723	het	True	45	1.0	True	2	1.0	2	1.0	True	2	1.0	2
724	het	True	20	1.0	True	2	1.0	2	0.9411764705882353	True	2	1.0	2
725	het	True	30	1.0	True	2	1.0	2	0.6470588235294118	False	1	1.0	2
726	het	True	38	1.0	True	2	1.0	2	0.9444444444444444	True	2	1.0	2
727	het	True	20	1.0	True	2	1.0	2	0.6	False	1	1.0	2
728	cpx_het	True	2602	1.0	True	2	1.0	2	0.7857142857142857	True	2	1.0	2
729	hom	False	325	1.0	True	2	1.0	1	1.0	True	1	1.0	1
730	het	True	195	1.0	True	2	1.0	2	1.0	True	2	1.0	2
731	het	True	126	1.0	True	2	1.0	2	1.0	True	2	1.0	2
732	cpx_het	True	413	1.0	True	2	1.0	2	1.0	True	2	1.0	2
733	het	True	55	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
734	hom	True	524	1.0	True	2	1.0	1	1.0	True	1	1.0	1
735	cpx_het	True	239	1.0	True	2	1.0	2	0.896551724137931	True	2	1.0	2
736	het	True	40	1.0	True	2	1.0	2	0.9473684210526315	True	2	1.0	2
737	cpx_het	True	56	1.0	True	2	1.0	2	1.0	True	2	1.0	2
738	het	True	77	1.0	True	2	1.0	2	1.0	True	2	1.0	2
739	cpx_het	True	106	1.0	True	2	1.0	2	1.0	True	2	1.0	2
740	het	True	32	1.0	True	2	1.0	2	0.6666666666666666	False	1	1.0	2
741	cpx_het	True	136	1.0	True	2	1.0	2	1.0	True	2	1.0	2
743	het	False	316	1.0	True	2	1.0	2	1.0	True	2	1.0	2
744	hom	False	317	1.0	True	2	0.7272727272727273	1	1.0	True	1	1.0	1
