crID	flank	n_reads	raw_sites	sites	sv_sites	pairs_decided	n_groups	grouped_frac	sizes	secs	assigned_trio_frac	acc_asg	split_err_asg	join_err_asg	cur_n	ari_vs_cur	trio_n	trio_pat	trio_mat	acc_new	split_err_new	join_err_new	acc_cur	split_err_cur	join_err_cur	error	_labels
1960	5000	22	260	220	1	0.974	2	1.0	12,10	1.3	1.0	1.0	0.0	0.0	1	0.0	21	9	13	1.0	0.0	0.0	0.486	0.0	1.0		{"034ba77e-7bc6-4596-8552-4fb680e12859": 0, "0dd7035e-9613-4098-8b28-db3460dfeea2": 0, "10045e87-017a-42f7-83e4-2cca367cf16b": 0, "16a579d9-8760-43a7-9718-972d86c3d9a3": 1, "1faa49c7-154d-4ef6-a373-3ce68a801cef": 1, "1fd668ad-7d9f-4a38-98ce-8f65fbb6a9ce": 0, "26fae6a3-1c27-43db-8a62-b5c107d015df": 1, "29d754af-688d-465c-91c3-57f8c28f8fba": 0, "3be1b276-b9a4-4967-9bf5-1105a94553d8": 1, "6dfbb900-4e5a-4b46-8ec7-b9ae1338c25f": 1, "70c9dc3f-5d99-4a6b-b34c-66f67e179352": 1, "790bd5ee-8595-4098-aed5-0d41cad6f5a3": 0, "96c83a90-d5d5-4ff2-80af-5c1bf9d57395": 0, "9e1dfc4b-91b7-44b4-b48f-e2a193ff7e24": 1, "9e77ce87-5dfd-4f79-a44e-9930f270da27": 0, "ad664339-b455-4014-9313-f6b7008fd520": 0, "b1a0172d-2648-4fe1-ac3b-87e4c3d08a15": 1, "be2e1c48-2d5c-4fe9-9297-597856bfa42a": 1, "d51b1a07-908f-48f6-9578-bf2467f01b90": 1, "df4c6298-72ff-45ad-93b6-b80a4475e4e3": 0, "eec8936e-8aab-478d-ad4a-0f2b1c2b7286": 0, "fab1bc96-e17a-4492-8b1b-440869bd6e80": 0}
1961	5000	12	40	42	12	0.97	2	1.0	7,5	0.6	1.0	1.0	0.0	0.0	2	1.0	12	6	8	1.0	0.0	0.0	1.0	0.0	0.0		{"11000b63-755b-4a27-9d79-706beb847753": 0, "12703436-5da1-444a-b05d-a5ca2b112ca5": 1, "14b1e31c-4659-4477-b2c3-ebc2c4c250f7": 1, "24ca5632-ae35-4f3f-8b72-75b8ffa84f1b": 1, "397d47e0-4355-474b-b3a8-ace862d76539": 0, "56bd6404-816d-4cc0-9743-59f369d04697": 0, "898e9204-01bf-4b30-8f5a-0460ba60b36d": 1, "8dae4c83-a592-4548-9c50-4cf8275caaf1": 1, "b425102e-deda-48ed-b24d-a7325905d669": 0, "de1880b9-f4e7-4d06-9e07-832acbfc89b8": 0, "e0ad0267-3ea5-485d-8e9e-25cf2dd55b53": 1, "eec8936e-8aab-478d-ad4a-0f2b1c2b7286": 1}
1962	5000	21	200	196	13	0.99	2	1.0	11,10	0.7	1.0	1.0	0.0	0.0	2	1.0	20	10	10	1.0	0.0	0.0	1.0	0.0	0.0		{"018ff014-2db2-4160-ae01-5dc002b2d875": 0, "0373d1b9-cc32-4391-9e4f-40ac7424c9ce": 0, "0d11224a-7f9e-4004-9dc8-ba8bd56d4d93": 1, "11000b63-755b-4a27-9d79-706beb847753": 0, "12703436-5da1-444a-b05d-a5ca2b112ca5": 1, "14b1e31c-4659-4477-b2c3-ebc2c4c250f7": 1, "1888e41d-be51-4a7f-82d7-55721c1f7412": 0, "1f28e567-4369-4b02-a725-bd51a10d26c9": 0, "24ca5632-ae35-4f3f-8b72-75b8ffa84f1b": 1, "397d47e0-4355-474b-b3a8-ace862d76539": 0, "4f67f27a-4a27-4a93-b54b-5a14494db161": 0, "56bd6404-816d-4cc0-9743-59f369d04697": 0, "75ba7e71-2e7c-458e-9529-a8868e20c8ed": 1, "7957d1fa-225c-49e5-aa22-a0ba4bd8e550": 1, "7c0bab03-830b-4c4f-8d26-28c680dec3a7": 1, "898e9204-01bf-4b30-8f5a-0460ba60b36d": 1, "b425102e-deda-48ed-b24d-a7325905d669": 0, "cdf64b2e-3134-4be3-a3fa-732a8c1bc1c9": 1, "d826b535-b1e4-4463-ba37-14cd723889db": 0, "de1880b9-f4e7-4d06-9e07-832acbfc89b8": 0, "e0ad0267-3ea5-485d-8e9e-25cf2dd55b53": 1}
1963	5000	23	796	858	73	0.988	2	1.0	12,11	1.5	1.0	1.0	0.0	0.0	2	1.0	23	12	11	1.0	0.0	0.0	1.0	0.0	0.0		{"05da2e9a-2c41-4311-ad63-1cc1c689c96f": 0, "0f5452e4-128f-4853-988d-065d3b43c211": 0, "2800cf9d-627d-48f4-abcd-531e86b9f628": 1, "38da3bb2-9911-4c01-b9cc-5bb43bfccbde": 0, "3b4cca25-b2b5-4e6c-8ce1-b4f5fce003b8": 1, "4287e2bd-0828-4039-89aa-b58fc41423cd": 1, "466db953-a1c6-43d5-9625-33b6a97d875d": 1, "4ed231e8-2bed-438c-b6f8-a68cedc0b408": 0, "53cf3b18-8490-447b-aeb9-8cb842442c0d": 0, "63f58058-c28b-4b84-8c86-ca4fa78f9413": 0, "6413e81b-e72b-433b-bffb-c46172b4cf19": 0, "695d2eff-5438-46f6-98d8-cc52d5614dab": 1, "818cb7cb-5358-4306-913b-44004cb33ab1": 1, "8eb1eba5-d30a-43c2-85dd-443499406793": 0, "950d6038-cc2d-4215-ac25-f094be40cc5b": 0, "95e4afbe-364f-4122-bb18-807d007d0ac1": 0, "9c6e34e0-07a2-4135-b7d3-96703eda23ec": 1, "c29b654b-3263-404b-8917-784e3375e162": 0, "c43eaa8a-608d-4b9a-a1a6-e32a03e7615b": 0, "c5c6acf8-207d-4121-954c-5155743cbdd0": 1, "d093db11-4d4c-4b3a-b522-941a76e39f12": 1, "ddc29258-595e-4822-a421-d1e8c3161b6e": 1, "e5094d97-2e4a-4de5-b45a-6e091c4d010f": 1}
1964	5000	21	378	352	29	0.99	2	1.0	12,9	1.1	1.0	1.0	0.0	0.0	2	1.0	21	12	12	1.0	0.0	0.0	1.0	0.0	0.0		{"12f03da6-2b9f-40bd-bbf0-69b27b651a58": 0, "15d31e8b-c710-419e-8638-31a4bdc76796": 0, "22441bf3-da07-492d-bd62-35cf3add0bc4": 1, "280de684-6f4d-4149-b0e0-47d3d4025634": 1, "2e49ee4c-a846-489c-8ab9-c3993c9ffae3": 1, "3b0efee8-8b9e-4620-a2d0-e54b8403b040": 0, "3e1d9539-afbf-4df3-8129-9691304fca2f": 1, "43308149-45f0-404a-9900-e87df15baa72": 0, "5db06375-5927-4af1-b183-597f50edb1e4": 1, "77c8fe53-d42b-4f9b-b05d-37d7e1553c55": 1, "8496daa1-d7da-4ce3-b9df-d088d5857505": 1, "91d88703-d2ed-498d-a055-650b0b1b1e96": 0, "91eb889f-b5a4-4f6f-a74a-1bdcd66dbf1a": 0, "987058a0-1603-4a40-b5ae-9b0dfbb0052c": 0, "b07ce0da-ac6c-4ec8-a930-1b5257316a37": 1, "b5b080aa-43a3-492e-9d3b-2932a48192b3": 1, "b8387250-4ec8-4e7c-93c3-74d2aeaf664b": 1, "cd6c42b8-d145-41f9-a2a6-12e2212a6527": 0, "d2752c90-db2e-4734-9ab4-b102c591a065": 1, "e56a40c5-f75b-445c-ad26-07b46d7525c0": 1, "ee599298-5142-4f37-8b3b-f8c5f4a8323e": 0}
1965	5000	17	198	158	0	0.978	2	1.0	9,8	0.6	1.0	1.0	0.0	0.0	1	0.0	17	9	10	1.0	0.0	0.0	0.471	0.0	1.0		{"15f23a4e-27a6-4c35-9630-461085d3d57f": 0, "1cdf0581-560a-47a7-8054-05373bfb873e": 1, "606a7021-13fb-465a-bb2e-1cf0dcd815be": 1, "6d09aec9-cce9-4ac2-96c9-6e85d77ef23a": 0, "923ca0f2-ca45-4ca4-92df-d0a9cc8c9e64": 1, "a67bedfa-0df5-41aa-94d2-56e78bcec02c": 1, "ae65ca5b-51e3-4b57-97b8-d333da57969a": 1, "b8e3ef32-ed3c-437f-b258-0e3a47a1a603": 1, "c199266d-3597-494a-969e-b94b6656ae22": 0, "c7132cc6-fdbd-47de-9529-c1e54130cb1b": 1, "c74705a2-0cc3-4c33-8acd-f7907f2374e4": 0, "da8d9119-1ab6-4699-b95c-7e5812c30b30": 0, "ddb50745-d7b4-4ffb-ba12-42566efc77bd": 0, "e20edfea-389b-4def-8e68-7e840cbd3015": 0, "e84ea456-ef85-4fc4-af04-00126de91511": 1, "ec726665-188a-4f11-a077-820f0b17de01": 0, "f75668a3-6ac8-4b7c-b453-f650c0492be2": 1}
1966	5000	19	94	64	16	0.953	2	1.0	10,9	0.6	1.0	1.0	0.0	0.0	2	0.789	16	8	10	1.0	0.0	0.0	1.0	0.0	0.0		{"198e8293-e5a0-4080-8369-ad5412577f6b": 0, "1cdf0581-560a-47a7-8054-05373bfb873e": 1, "2c99a011-ceb4-44fd-8add-f2d936a002cf": 1, "59f4727f-57b8-4288-837e-61b18bcf34d0": 1, "606a7021-13fb-465a-bb2e-1cf0dcd815be": 1, "6d09aec9-cce9-4ac2-96c9-6e85d77ef23a": 0, "923ca0f2-ca45-4ca4-92df-d0a9cc8c9e64": 1, "a67bedfa-0df5-41aa-94d2-56e78bcec02c": 1, "a76b6bdf-a5d1-4156-853e-d6954b061646": 1, "b8e3ef32-ed3c-437f-b258-0e3a47a1a603": 1, "bd3419af-dbc9-43b1-aca4-ca2304f8d4f2": 1, "c199266d-3597-494a-969e-b94b6656ae22": 0, "c74705a2-0cc3-4c33-8acd-f7907f2374e4": 0, "c7710235-99f0-438a-a8e9-cb467251bf81": 0, "da8d9119-1ab6-4699-b95c-7e5812c30b30": 0, "ddb50745-d7b4-4ffb-ba12-42566efc77bd": 0, "e84ea456-ef85-4fc4-af04-00126de91511": 1, "ec726665-188a-4f11-a077-820f0b17de01": 0, "fce02cdf-dca3-4ce2-9a9e-e9c08a4c1666": 0}
1967	5000	17	303	285	30	0.993	2	1.0	9,8	0.5	1.0	1.0	0.0	0.0	1	0.0	17	9	11	1.0	0.0	0.0	0.471	0.0	1.0		{"00774064-76f3-4fc7-8fec-0dd2c256ac80": 0, "111bcf57-6fb3-4c44-bef0-c5f86335eaae": 1, "335fadae-31f0-4541-bb7a-932e08e15915": 1, "35ac3b4e-c7fc-4084-90c6-681b8e7670f2": 0, "39dda28b-be92-4d65-bafd-bd527cf84e42": 1, "40d8e898-0cd9-48ac-8983-ca2c8ab2613e": 1, "786be704-bd92-454d-8bfe-8ecbb1b52763": 0, "82103c09-a08e-4eb4-88c4-43f84e062978": 1, "85c50c5e-a327-496a-8a28-470aa72f7150": 1, "9bfc90e9-039c-4ff8-b23c-5040a8348f81": 1, "9d1b9565-8aeb-40ef-939b-87cf7df51094": 1, "9ea384e6-2807-4c47-95c1-4650f04c2f4e": 0, "a15bcbe0-56c1-45ff-85af-c1d5ddaedbf7": 0, "ca79f711-b02d-48b3-80db-3616b911b5c0": 0, "d75feb40-1c59-4a32-9d36-9d4285d3e45b": 1, "ea264eb4-f06f-4eed-8a6b-1fedcb8301ca": 0, "f6dd41b2-af0b-4aff-82da-f7ca0b80f41f": 0}
1968	5000	22	31	12	0	0.437	1	0.455	10,1,1,1,1,1,1,1,1,1,1,1,1	0.9	0.526	1.0	0.0	nan	1	0.0	19	9	10	0.789	0.444	0.0	0.474	0.0	1.0		{"00774064-76f3-4fc7-8fec-0dd2c256ac80": -1, "080e30d3-db26-4409-ae8f-695193a9760c": -1, "0e777108-3a2f-47f7-936f-7d7ebdd373a5": -1, "111bcf57-6fb3-4c44-bef0-c5f86335eaae": 3, "22df9e4b-e81a-431d-9362-87aa509580a2": 3, "2c795cc3-04fe-4689-aed9-88c226d80c42": -1, "30189ce6-2013-4e2a-bae8-0acaae8c21b2": -1, "335fadae-31f0-4541-bb7a-932e08e15915": 3, "35ac3b4e-c7fc-4084-90c6-681b8e7670f2": -1, "39dda28b-be92-4d65-bafd-bd527cf84e42": 3, "40d8e898-0cd9-48ac-8983-ca2c8ab2613e": 3, "5e4d1141-1d1a-4439-bb77-de6112fb548c": 3, "786be704-bd92-454d-8bfe-8ecbb1b52763": -1, "9bfc90e9-039c-4ff8-b23c-5040a8348f81": 3, "a15bcbe0-56c1-45ff-85af-c1d5ddaedbf7": -1, "b9192d13-21fc-421d-b6a1-b467de8b7868": -1, "bafa6799-c288-4fb4-a303-e5027d61c00c": -1, "be291ce0-a8db-4620-be23-71b0237a0415": -1, "d75feb40-1c59-4a32-9d36-9d4285d3e45b": 3, "e04edbe2-2da8-4185-8317-e00411ada3ff": 3, "e2605445-7ab0-4028-9a12-1920b44c9ac3": 3, "f6dd41b2-af0b-4aff-82da-f7ca0b80f41f": -1}
1969	5000	24	18	5	5	0.159	2	0.75	10,8,1,1,1,1,1,1	0.8	1.0	0.75	0.308	0.2	1	0.0	8	3	5	0.75	0.308	0.2	0.464	0.0	1.0		{"00efaae6-10e8-496b-be9e-acdd87b212e6": 0, "0a8e34f7-69eb-491a-803b-a28a63cda4dc": 1, "0d53f178-7731-47f8-afad-c1a8df824549": 0, "0df63993-e734-4b11-b29a-3e98ee66df9d": 1, "2097c10c-8b29-4461-a768-e4ffa512fa2c": 1, "34e0d8aa-ac0c-40a5-b957-0fb948028545": 1, "356833d8-7369-4848-a022-347a4e1d9e76": 1, "3b5fb053-3df6-45c6-9092-542a4527cfce": 0, "3d6854a3-d1c3-460f-abb4-be31c6bbb3bc": 1, "469b94ed-542d-4fca-aa9c-c34d6785d6d0": -1, "533bc767-5038-4a64-a866-24ded1200b61": 1, "6abe68e9-aeea-4e52-90d6-36a9ee2bef0c": 0, "6c16df1a-60d6-4493-9337-8747855d990d": 0, "8894fd0f-fc14-44e9-879c-030e9a100d33": -1, "98924609-0d26-48b4-b72e-87e2108412bc": -1, "9c8b5ca9-42d9-426b-a77a-4784612dee84": 0, "aa2aa063-dee0-4f7d-9120-f7d40e74c4a4": 1, "ac5d80fa-5dee-4577-bd60-9cbc7057eb15": -1, "bfbbe4fd-1755-41e5-a703-dd0fcdea4d17": -1, "c21d1061-8d6b-465a-bc03-e265587b0b2d": -1, "cdf6fedb-9151-476e-a6f2-c5f0238f8bea": 0, "cf4018dd-314b-4643-8532-a0567b378079": 1, "f3152ab9-869a-4a4a-ad4d-4ad1a1e21344": 1, "f36180a5-c33f-4eec-87a2-3608f7e22642": 0}
1970	5000	12	54	30	5	0.894	1	0.25	3,2,2,2,1,1,1	0.5	0.167	nan	nan	nan	1	0.0	6	4	2	0.533	1.0	0.0	0.467	0.0	1.0		{"1b51c71f-cb9e-4260-9d50-6bbf1c850ba7": -1, "24e39516-6de3-4c71-9ed3-2ca3997194cc": -1, "31d31633-a4ec-47f8-ab79-13ca53c5109a": 2, "3b4ebcbc-78a6-428e-9e75-1cd90475faee": 2, "61ba02c0-4221-4b61-a343-bbd66289bdee": -1, "7152eea1-4152-4fca-b9fd-64247d8d6819": -1, "9433b0c9-eb15-480e-b0d4-fe099d0a7e89": 2, "b1e94289-04b5-423c-89ce-82dfa88a6a09": -1, "c3a66248-662f-4d06-8793-619679462a76": -1, "d9ba418b-fcb9-4ba9-a146-208fecd5c30a": -1, "e02fc0de-69d9-42a8-a2e0-6820356375e2": -1, "ef16b02f-e281-4cbb-a362-9068ee7bb3fd": -1}
1971	5000	25	331	251	2	0.953	2	0.96	17,7,1	1.3	1.0	1.0	0.0	0.0	1	0.0	17	11	6	1.0	0.0	0.0	0.515	0.0	1.0		{"09eba920-dd25-4343-9b17-bb1b12c56a22": 0, "1071b27e-8cef-4f53-9bee-aff4750852f8": 1, "12071451-d2ef-4de0-990a-c0abc7eba6eb": 0, "137fb105-df1e-4bcf-b4eb-89d7faf33756": 1, "189234c9-18ba-45dd-bbd3-8bd96bc9de5e": 1, "31d31633-a4ec-47f8-ab79-13ca53c5109a": 0, "32a80fe2-029e-45d5-b563-d78425ebf3f5": 0, "3da48167-289b-42d6-8e29-19b436bd5527": 0, "5f6e5dd2-e366-4831-a7fc-3ddfe6677f3d": 1, "62dba033-2ec2-42ac-9bd9-17981c53f175": 0, "64e45398-63e6-4b66-8f07-b978c4314561": -1, "69db213c-adfc-450e-8053-7c7a430fe5b8": 0, "75cffee1-a320-4617-b5e3-3c9c874619df": 0, "8c5a0547-9870-4ac2-a359-f0fc214512d1": 0, "93246b29-4163-4371-be83-ec82523845d1": 0, "9ea26fcb-e462-433a-9c23-d6900fdf4b53": 0, "a84e375b-5ee5-47ce-9571-20a4d45a068c": 0, "b1406a99-9128-46d5-baa9-4bb23d0355cc": 0, "b66649fe-6da4-41a4-a6dc-d51ec8b97dd3": 0, "bc1b6405-475d-4644-b705-1397c28be3ed": 1, "cdee339d-21f4-4257-b510-d2950f7c3915": 1, "ce48d30f-805d-4872-8455-d5863d1f1eeb": 0, "e02fc0de-69d9-42a8-a2e0-6820356375e2": 0, "f1441c0e-723c-446a-a8ed-be89aeda3ec9": 0, "f495a6b0-4f8e-4913-8e78-f82dba605ac9": 1}
1972	5000	21	91	79	1	0.986	2	0.952	12,8,1	0.9	1.0	1.0	0.0	0.0	1	0.0	20	8	15	1.0	0.0	0.0	0.495	0.0	1.0		{"01b7a83b-8213-417b-9c86-0893d2318dfa": 0, "0abf2cab-b49f-4200-b577-e10e2864d726": 0, "0f6c039c-b0c1-4f7a-a246-99c9d00786d1": 0, "1ab56439-a8ab-4637-8d24-c247838dff4c": 1, "282c110a-95d2-44e9-9338-9df5f4b5f13a": 0, "2b637f3a-547c-41c8-a88e-6315a9c9f9ea": 1, "3420d113-5135-4aa7-a3cb-6da780be993a": 0, "40f25779-0269-4e09-8494-a929a91a0fb2": 1, "45a5b64c-f636-4c07-bb27-97bb66365b96": 1, "46903a60-9934-45d5-8ac2-51501f36c51e": 0, "725f49c3-62d3-4720-9870-121e29d30cfd": 0, "993e1f1a-3c95-41f8-abbb-327961f99d65": 1, "a42719d8-8a2a-46de-a2ff-9d1361ce5d45": 1, "b8929a38-9780-4667-9a76-dc49347e57d4": 1, "d6132926-424d-44a6-9472-99da60f03d74": 0, "d969d377-932e-4a35-be95-578932319948": 0, "daf1e239-03f4-4ca6-a413-f06ba2789ba7": 1, "df60661f-ca4f-4668-8316-c60e51750929": 0, "e9638725-2226-4367-97db-a1abdeedbef8": 0, "eae25f08-3f26-46ec-9e6a-7966a3be3e2d": 0, "f63ed9ca-562a-4d84-8a80-edd2864ab1c3": -1}
1973	5000	26	187	192	25	0.991	2	1.0	14,12	1.0	1.0	1.0	0.0	0.0	1	0.0	25	12	14	1.0	0.0	0.0	0.48	0.0	1.0		{"064e5f12-d8a7-42c6-b39d-2b9d530ad8b7": 0, "1dde360c-e08a-4169-a756-472f45fe4972": 1, "21a5627c-9ff0-4f0d-a438-8f746be23c3f": 1, "250e4d5d-ddab-4f00-aeb8-61547505ea29": 0, "2ba1125b-3cba-4c64-9c8e-7c5db86eac99": 0, "2d99343b-2e9b-46b8-acea-d3149a7fc9b5": 1, "3420d113-5135-4aa7-a3cb-6da780be993a": 1, "47de5bf2-09b5-4ad3-b3b9-7d7ce6b20dae": 0, "60b405ef-f824-4f1b-ad54-5b41beed423d": 1, "796c5ec1-9e60-450a-b06f-181a06123795": 1, "8dd33458-3f52-40f7-aea1-ffc2bd169d88": 1, "99669fc5-f22e-4586-ac34-41e4a88cf958": 1, "a18a9491-6902-49c0-a2d3-185ad27c8a40": 1, "ae2411ba-dfe7-4fd9-90ec-8abd524eb5df": 0, "b0359ce9-a98d-4fb5-a28a-19b36ed7349f": 0, "b8be92ed-7f4b-402a-b86a-ddd6e8b8a260": 0, "be3ad82f-4da4-4f8c-851e-a38c93e6b360": 0, "c56ef556-df35-4724-83dd-56c265ecff7d": 1, "cb5e8bee-22e6-4fe7-9efb-aa42f94ec860": 0, "cc54e316-4d38-4166-be9f-609771e0d96d": 0, "cd5df25d-b941-433a-baed-4dabadae95a2": 1, "dbd02253-dfa0-4b13-80e1-57b65228c8c2": 0, "dde827ce-c6ec-49bf-bf9f-57760c6223ba": 1, "e2271e21-6cd5-4da0-bc92-c054b99057f2": 1, "e274aed9-3124-4886-9314-b97d233ffea3": 1, "ed2dc51b-4caf-488a-a1eb-95bc52eec487": 0}
1974	5000	29	66	35	24	0.82	2	0.897	14,12,1,1,1	1.2	0.938	1.0	0.0	0.0	2	0.581	16	8	11	0.942	0.125	0.0	0.875	0.125	0.125		{"09074c37-8e89-4a2c-a531-2454ac8863b7": 0, "10a85c83-8e77-413c-89b3-e03cfaaa0e99": 0, "1561321e-c7ef-49d4-8f3c-ca45bdfeaa5f": 1, "20891db6-a093-4f5c-82d4-54e2a8627962": -1, "20de45db-e79c-4433-ba2e-37a4b247058d": 0, "27096dbc-1683-4686-a45b-d075629984f9": 0, "2ba1125b-3cba-4c64-9c8e-7c5db86eac99": 0, "2d99343b-2e9b-46b8-acea-d3149a7fc9b5": 1, "47de5bf2-09b5-4ad3-b3b9-7d7ce6b20dae": 0, "4913b39e-54e1-483e-9ce3-2a633c0f4fee": 1, "4a978a02-9e46-40d7-8324-9f91027b01d0": 1, "4e5f9505-d2e4-4838-b7c7-17143df06b38": 0, "60113a64-e8f2-4079-8f5b-5e6dfa33c980": 0, "8b262692-15d6-4b64-8c5d-47bbccece38a": 1, "a4753989-f54e-4935-a189-ebec60f01b94": 1, "a619303a-dcf6-4d15-bd5a-c128ebfc0a70": 0, "ad2c66e4-6b97-4c5c-bccf-ddbefebca07c": 1, "ae2411ba-dfe7-4fd9-90ec-8abd524eb5df": 0, "b81d7ad6-e50f-4754-93f2-bd9ee5cf9e62": 1, "b9e6e9e8-3780-4f85-a4b2-2757227b2ead": -1, "c59cdfd6-631c-4b32-b0d8-d2ad81cd010d": -1, "cabeea2f-34b3-4958-9988-baafbf200719": 0, "cd06bbff-7c95-45e6-9e70-5694383bf8c5": 0, "d4385cd5-19ea-4e84-a1b1-8c4078ec031f": 0, "d6c5fd54-506a-4ee2-ba92-866dd12d097c": 1, "df145657-de32-4ced-aebc-fa5588e7c4ee": 1, "e274aed9-3124-4886-9314-b97d233ffea3": 1, "ee805e56-d182-4be5-ac8a-90876c6ac0e7": 0, "fb16e49c-b111-496a-83fb-b44110685373": 1}
1975	5000	13	58	34	1	0.628	2	0.846	8,3,1,1	0.5	1.0	nan	nan	nan	1	0.0	1	1	0	nan	nan	nan	nan	nan	nan		{"27096dbc-1683-4686-a45b-d075629984f9": 0, "2824472a-34f6-4503-a8f5-0a37887771c7": 0, "2ce148bc-b312-4abb-b6b1-359058a997f8": 0, "39b8394b-29b6-42a6-82ed-d3aede1c9420": -1, "61024d77-ff16-49c2-938b-158929252dfa": 2, "62f06d34-5f45-49f2-9358-708533bfcfec": 2, "a027d719-8dbf-45f1-baf7-4622448c262c": 0, "bb3938fa-97f4-46bd-8599-084b68e218e3": 0, "c59cdfd6-631c-4b32-b0d8-d2ad81cd010d": 0, "cabeea2f-34b3-4958-9988-baafbf200719": 0, "dd0463b8-05b9-4c8b-b290-c91ce7788c61": 2, "e059e715-5cab-4faf-986b-6da52ea6e085": 0, "f6913751-ee20-4869-83eb-7cc6c25f35c5": -1}
1976	5000	27	208	259	69	1.0	2	1.0	14,13	1.1	1.0	1.0	0.0	0.0	2	1.0	27	16	13	1.0	0.0	0.0	1.0	0.0	0.0		{"294bdb93-6a92-4770-9937-ff84aee8f0a3": 0, "2ee8414c-9097-45c6-aa81-d5a69d5e76f7": 0, "300a25f2-5529-4f91-85c1-97a306d2b4fa": 1, "4a5d2077-f748-4b60-8cb2-ccef840e5b52": 1, "887ea996-d087-470a-9ce1-c4260101535e": 0, "8a6f8604-1262-4988-b1bc-a65cc7180522": 1, "91a8f648-f7fd-494d-bf0e-8e2f1f2760ed": 1, "91bfa788-456c-462b-89ea-5a52acb01a7d": 1, "96f9900d-b8a2-48b8-811e-4690c2766353": 1, "9741eaba-189c-44e4-b8da-db1b1d29c5cc": 1, "b0b5f77f-fe32-4cd9-b127-43d2ea0a6284": 0, "b248707d-027a-49d8-aec2-8f22e0dcd26b": 0, "b5b4bab5-a70d-47a0-a729-566b91cd7527": 1, "b668aa54-720c-405d-a5d0-9e2ed31487fb": 0, "be160fc4-948f-48d4-bca4-10a8b52e8b80": 1, "c9147474-dc83-4cd8-8428-02655b8c3cdc": 0, "c9a8677c-f14a-4a64-9280-0e5c6d8a3b7b": 0, "cf216c80-e426-47eb-886d-b4abe7479b21": 0, "da93c42a-835a-46de-96aa-8173136e3dcf": 0, "db2d4036-62bb-429b-b5c9-795f86f50d01": 0, "e31d94eb-7799-4ab8-a3e3-c79999b8c750": 1, "ecdf4ca3-d0a3-410d-aca6-4d0520d8e2e2": 0, "ee6d0b09-b7b6-4286-860a-880120329eec": 1, "f4cd8617-c846-423f-aceb-7bfe8756b9ad": 1, "f675ad40-fefa-4739-8b72-3e0968998e7e": 0, "ff206bda-875d-43b5-85e7-d1a3ec05f2c7": 1, "ffaf3335-29ae-48e0-9004-885ba5d49fcd": 0}
1977	5000	17	253	243	14	0.985	2	1.0	9,8	0.5	1.0	1.0	0.0	0.0	1	0.0	17	9	10	1.0	0.0	0.0	0.471	0.0	1.0		{"25ba87fb-994c-4e1a-9102-993404019bd6": 0, "26f79394-771d-4027-8582-081ee5ea906d": 1, "4961ca86-3037-4d23-8475-4e4a87aa033f": 1, "5b4c55d1-d003-4c45-97d4-111cedd57fbf": 0, "75f7b8d1-34c2-422d-bdb6-74c4b2fee330": 0, "7c9ac469-bd7d-41db-9b89-0f8082f6057d": 1, "aa1c9396-aa2b-47c7-b79a-a8f64192fc04": 1, "ba32ee00-1d36-4e35-a9e8-da0c32742e2b": 1, "c7e833a1-fad4-4ad1-befe-24bbfc83ef01": 1, "cf86e38d-b692-4266-868c-74dd83a5275c": 0, "d6cc7076-6bdd-49f4-b30d-4c8c4eae4f21": 0, "dd1eea82-92a8-42a6-9521-6cfb5c5b4001": 0, "dd976be3-7de1-4f9a-92d6-f1ba1759e8de": 0, "edf6f54f-aa10-4ee4-b642-865ddc5763b6": 0, "ef964b09-750c-4f54-9209-22fc5b5ecac6": 0, "f9c3b182-550e-479c-adf2-addd532c7cf5": 1, "fa65b498-3fe6-44c0-b3d1-038c00f9b999": 1}
1978	5000	11	79	77	10	1.0	2	1.0	8,3	0.4	1.0	1.0	0.0	0.0	2	1.0	10	6	8	1.0	0.0	0.0	1.0	0.0	0.0		{"33558098-85cd-4d35-bc19-8303db863699": 0, "34503a2f-fe21-4d48-9462-5accd77d5b50": 1, "4315a63c-9d84-4fdf-aa0c-9b25c96e2024": 0, "4ca82623-5fc6-4a28-bf76-54d1ce851781": 0, "54a05294-abf0-4607-8a04-ab27987c3e62": 1, "7d4913c4-cbb7-4bf0-950e-c74e1248a139": 1, "8e487d11-8c23-4fb4-9332-d295f5de693a": 0, "a901885c-b267-41c5-b703-d1e35fa2b096": 0, "c50b2eff-e65b-410c-abbf-0e2948b8c5c2": 0, "c958caa4-8255-4063-9937-8a3d9640e328": 0, "dd1eea82-92a8-42a6-9521-6cfb5c5b4001": 0}
